,Comment,URL,Recommendations,Locations,EditorPick,userID,date
1387,"History will know the election of Barack Obama unleashed a vengeful explosion of white hatred centered in the Republican Party; that the gestation of the so-called Tea Party was and is that race hatred; that the president's election exposed the oozing, festering sore of racism that has poisoned the American soul since the first slave came off a ship at Jamestown in 1619 and made race the anvil on which the American soul has been hammered into its misshapen form.<br/><br/>In 1968, the Kerner commission warned we were becoming two societies, one white, one black, separate an unequal. We were already there in 1968. We've been there for 400 years. Today we know it is not the Klan but the police who are the vanguard of a determination to continue to impose  white supremacy.<br/><br/>By the same historic light  we know African Amercian adolescents and men  between the ages of 15 and 40 have for generations failed in great majority to do anything but yield themselves to racism by confirming the worst views and fears of fearful whites. They have taken a hard road disappearing into prison, violence, drugs, violent death, into crime; into disrespect for women,  leaving too many different women with their children, abandoning the women and the children, never showing up if at all until way too late to change the  next generation's fate and so it goes and goes and goes and goes.<br/><br/>White and black, everyone is to blame.<br/><br/>I remember 1967. What will you who are younger remember  in 50 years? ",,5,New Jersey,False,51283311,1430405009
1388,This woman is a total fraud who will do and say anything for a vote. After the riots in Baltimore I guess she decided it was time to speak out on something. This poll driven politician is anything but sincere in any of remarks. It is  ALL FOR THE VOTES !!,,6,NYC,False,51798471,1430403975
1389,"What's profoundly wrong is that the ""missing' men dropped out of high school. I wish Mrs. Clinton could see that.",,3,"Alexandria, Va.",False,16097023,1430403718
1390,"Let me preface that I'm a Clinton supporter, and that unless she breaks into the Watergate office complex, she has my vote for president in 2016. Having said that, this does have a feel of ambulance-chasing to it. However, she speaks the truth and has the guts to bring this issue out to the public forum. If you don't believe her, read ""The New Jim Crow,"" by Michelle Alexander, and it will make your blood curdle.",,3,NYC,False,64760773,1430403110
1391,I'm impressed with this speech and it might help me see Hillary with new eyes. I noticed that in her 2008 campaign for the presidency Mrs. Clinton always wore pants or pantsuits. Here she's wearing a dress. Interesting.,,0,<br/>,False,55674667,1430400710
1392,"I am trying to warm to her. This helped. She is not a compelling speaker, but this struck a note of authenticity. It was a smart move, and I want a smart person in the White House.",,11,"Surry, Maine",True,49165063,1430393333
1393,"She's preaching to the choir ,lib's already have the black vote wrapped up.Or is she just trying to get them to vote twice:)",,0,cleveland,False,70995858,1430328151
1394,the most sensible comments Hillary has made in a while,,1,NY,False,55312817,1430327692
1395,Glad to see Hillary make her first policy speech on an issue so vital and timely.,,4,NYC,False,56388038,1430327102
1396,Does anyone really care what the hopelessly compromised Hillary Clinton as to say?,,7,New York,False,44408371,1430326721
1397,HC will not win the presidential election. Sorry.,,4,"earth, earth",False,63765312,1430326358
1398,"Yawn. Hilary, the Democrats  &amp; the Republicans have failed to end prison privatization. I think the private prison industry is THE greatest obstacle to overcome in any reform of the system.<br/>They are a hidden driving force behind many of our intractable problems and extremely bad policies. And it's being paid per prisoner that is the key.<br/>Why do we have debtors in prison, when it's unconstitutional on its face? Why can't we have immigration reform? Why does the<br/>war on drugs linger when even many law enforcement people will say out loud its' just a black hole for money?<br/>It's hard to kill an entire industry, or remove their profits, in a capitalist country. And the prison industry is a generous donor to politicians.<br/>Since they're private, accountability is hard to achieve. Incompetence or brutality has to be extreme before they lose a contract.",,3,"Knoxville, TN",False,53391508,1430397685
1399,Could it be that the coffee cup was empty? It's possible that he intended to use the vessel to beg for campaign funds.,,0,"new york,ny",False,7468084,1428858992
1400,i guess while mr schumer was on the subway he did not read the mta sign staing that you should not eat and drink in the car. would have liked the coffee all ove r him.<br/>mayor two is costing the taxpayers (me) fuel by going to a gym in brooklyn.<br/>he should have stayed there.<br/>REPUBLICANS FIND SOMEONE. MAYOR TWO NEEDS TO GO.,,0,manhattan,False,48000649,1428609349
1401,How nice that they blend wit the common man....what a stilted and faux stunt....just stay in your limos,,1,Waterford CT,False,46778961,1428608169
1402,But is it okay for Schumer to be drinking a coffee in the subway like that ? It's not against the rules ?,,1,Paris,False,65619826,1428603913
1403,Ho-hum!,,0,NYC,False,58173282,1428600641
1404,decades-old animated television series “Underdog.”<br/>deBlasio is a cartoon.,,0,encinitas ca,False,58133538,1428597350
1405,Here's hoping that someday soon elected officials utilizing public transportation won't be news. ,,5,New Utrecht,False,23678472,1428596806
1406,"It's annoying that politicians always ""reminisce[] about... childhood trips"" on the subway because they don't actually have to take transit every day like regular New Yorkers. When asked about transit last year, Cuomo also had to dial back to his childhood in Queens to relate a story because he too doesn't use transit as an adult. Reminiscing about 15 cent fares to Yankees games obscures actual issues by clouding the experience in nostalgia. The MTA badly needs to upgrade the signal system to handle more trains per hour; they need to clean and repair stations that are falling apart; and instead these guys bother people with a press pool during their commute while everything is unfunded. Talk is cheap, guys. ",,7,"New York, NY",False,56161646,1428595827
1407,"I loved the rich description of politicians posturing for attention on a new York city subway. Sometimes they were rewarded for their celebrity.  Oher times they seem to be treated as any other subway act: ignored, avoided, or politely endured.",,0,NYC,False,47618175,1428627469
1408,"Elizabeth Warren:<br/>'or the rise in inequality and public dissatisfaction in recent years would move the Democratic primary left, allowing a liberal candidate to win. (Of course, Liberals have long been predicting such a development, to no avail.)'<br/>Wait a minute. It might still happen. Ok maybe not.<br/>Have always had a chuckle over the years watching kids coming out of College signing a big contract in professional sports and all of a sudden becoming republican when it comes to money matters.",,0,"Kingston, Ontario",False,9629775,1426197406
1409,none of the above would be the best option.,,1,ct,False,66681690,1426194053
1410,"The most qualified person to be President is John Panetta, but he is unfortunately too old to run. Either Mark Warner or Tim Kaine would be a stronger candidate than Hillary. She really has nothing going for her beyond ""inevitability"" and being potentially the first female to hold the office. Her candidacy seems to be about her, not the country. This is a tremendous turn-off to voters. So far she appears to be even a worse candidate than last time --- she seems to have learned nothing!",,9,"Washington, DC",False,58655824,1426190625
1411,"The country needs strength of character, honesty, devotion to the principles of our country, compassion for those at home and in other lands, and humility to act based on what is right and just whether or not it elevates their public image. The Presidency of the United States should not be for sale to the one who achieves the greatest collection in their campaign purse. Another responder to this article, Jonathan, neglected to add Mrs. Clinton’s age which is now 67. ",,4,"North Salem, NY",False,18966635,1426192327
1412,"Many of the alternate candidates seem to be coming from the old folks' home.<br/><br/>Here are the ages of some right now, and in 2020 when their first term would be ending:<br/><br/>John Kerry, 71, 76<br/>Joe Biden, 72, 77<br/>Elizabeth Warren, 65, 69<br/>Mark Dayton, 68, 73<br/>Jim Webb, 69, 74<br/>Jerry Brown, 76, 81<br/>Al Gore, 69, 74<br/><br/>The article lists a bunch of younger possibilities, but they have very little name recognition or credible experience.",,5,NYC,False,11145175,1426189145
1413,UNDERWOOD - 2016: He'd make a killer president,,8,"Pinole, CA",False,68619091,1426187396
1414,"One issue that has been all but ignored regarding Secretary Clinton is her age.  If elected she would be the second oldest person to serve as president.<br/>I spent most of my life as a Republican but that party has left me far behind in their trek to the right. I remember when President Johnson turned to Senator Dirksen because the Dixiecrats within his own party were blocking civil rights legislation.  Today it is the party of Lincoln that is blocking civil rights, voting rights, and environmental legislation.  The days of bi-partisan co-operation in Washington {and most state houses} seem to be over for good.<br/>Many members of the Republican Party have dedicated the last seven year to making President Obama's life miserable.  Many of them dislike Secretary Clinton even less.  I can't imagine anyone in their sixties willing seeking four to eight years of the political and media abuse she will attract as POTUS.   ",,4,long island,False,57176028,1426186794
1415,"2016, no Hillary, no Obama?  Sweeeet!!!!!!",,7,carlsbad ca,False,61115845,1426186455
1416,What a wonderful thought.,,6,"Gulfport, Fl",False,65390850,1426185861
1417,"""Initially, there would not even be a top tier of candidates on par with the Republicans’ top tier of Jeb Bush, Scott Walker and possibly Marco Rubio. ""<br/>What do you mean ""on par""?  ""On par"" with political junkies?  Because, based upon policy proposals and depth of understanding of the issues, every single one of the Democrats you  mentioned is head and shoulders above Bush, Walker and Rubio.  ",,11,New York,False,337474,1426185415
1418,"Jerry Brown.  Impeccable honesty. Incredible personal record of service. Knows the urban world. Knows how to govern a huge state.  A visionary who could say ""I told you so,"" about almost all the major issues of the day. He was calling for retrofitting windows with thermal panes back in the 1980s!",,26,Airstrip One,False,17613083,1426184230
1419,"After reading this column all I can say is ""How sad!"" Is this the best America can do? Where can those of us with a modicum of intelligence and good social sense turn for leadership? Reaching into the pool of worn out and discredited politicians, whose only pseudoqualifications are that they were members of either political dynasties or the sitting dysfunctional government that runs like a kindergarten of paranoid, narcissistic children, is all we can come up with for candidates in either party? How sad! We sadly are becoming the victims of Macluhan's"" the medium is the message"". Rome(USA)  is truly threatened by the barbarians( Jihadist Islam) at the gates. Rome didn't make it in the end,will we? And this list of potential Presidents is all we can come up with? How sad ( and frightening)!",,17,"Albany, NY",False,45171274,1426175036
1420,"You are correct that John Kerry and Al Gore are ""seen as relatively stiff candidates [who] lack of an everyman's touch"". Nonetheless, I think you're wrong about that perception's having ""helped them lose to [George W.] Bush.<br/><br/>First, Mr. Gore's loss must be seen in the context of the mess created by Florida's ballot imperfections and of the consequent resolution of the issue by the Supreme Court:  not only had Mr. Gore had won the national popular vote but many voters still think the Supreme Court erred in accepting the appeal from the Florida court.<br/><br/>Second, when Mr. Kerry was the Democratic nominee, Mr. Bush was not merely a candidate but was an incumbent during ""wars"" in the Mid-East. Both his incumbency and his simultaneous ""Commander-in-Chief"" status boosted him over Mr. Kerry's lack of experience in high office and his well-known anti-war speech delivered after his combat-service in Vietnam.<br/><br/>Just as I voted for each of them, I would happily vote for either of them again.  Under no circumstances, however, would I vote for Hillary Clinton, who, in my opinion, is barely a Democrat, let alone a liberal one.  She took a hawkish stance when in Congress; and, worse, like her husband, has always been a corporatist and always had a problem with candor. The rumors and varying degrees of scandals that have surrounded them seem to me to be more than merely unfortunate happenstance.",,12,SC,False,35458147,1426182323
1421,"Oh, please people.  Hillary is going to win and no amount of pillorying is going to stop it.  Nice try, NYT.  As SNL so succinctly put it, this is not how Hillary Clinton goes down.",,3,NYC,False,60886047,1426181507
1422,"First let me agree with Nate Cohen that Marco Rubio will neverbe a ""top tier"" candidate on any list (with the possible exception of GQ).<br/><br/>Next, let me go on record for the Amy Klobuchar/Julian Castro combo ticket.  Or Amy Klobuchar and Deval Patrick.  Oh, what the heck, Amy Klobuchar and any Democrat (including Joe Biden who deserves two more terms as VP).<br/><br/>Finally, not to offend anyone, but Gov. Andrew Cuomo ""inspires little excitement among Democrats"" because he carries more baggage than Hillary Clinton, Al Gore and John Kerry combined--and that is just the baggage in the public domain.<br/><br/>Thanks for the total day-brightener of a column for this liberal Democrat.  I was beginning to believe those media accounts that the Democratic POTUS bench was old, feeble and/or male.",,3,"Gulfport, FL",False,58633896,1426179929
1423,"""Imagine there's no Clintons""<br/>""I wonder if you can...""",,20,RI,False,69449464,1426179376
1424,"Why didn't you comment on Bernie Sanders who, as I understand it, is seriously considering running as a Democrat.  Sanders certainly fits well into the context of the ideology of Progressive/FDR type Democrats.  I think it probable that he would be able to galvanize what seems to be the majority of the Democratic wing of the Democratic Party ... ie, whose who are dismayed at the neo-liberal stance of the national Democratic Party which never seems to be able to bring itself to challenge the narrow interests of the corporate and wealthy 1% (e.g. the secretly negotiated Transpacific Partnership) with anything that resembles a philosophy similar to Lincoln's ""government of the people, by the people, and for the people.""  I think it would be Progressive coup if Sanders were to run and to choose Elizabeth Warren as his Vice Presidential candidate.  Would they be drown out by Citizens United ""speech?"" If so, then American Democracy is doomed. If not, then perhaps there still would be a future for Lincoln's and MLK's dream.",,22,Albuquerque,False,18115418,1426179715
1425,"It's not so bad to be an older candidate. None of the younger tier has enough resume, yet. 70 years old is just a number. Get used to saying President Kucinich!",,3,KCMO,False,67452642,1426169145
1426,Imagine there is no Hillary?  All I can do is smile!,,17,Florida,False,65193233,1426169209
1427,"What?! Gore, Biden and Kerry (former VP and actual president, current VP, and former presidential nominee and current sec. of state) are not on a par with Bush III, Walker and Rubio? Your entire premise breaks down with that statement.",,16,NY,False,20413827,1426169397
1428,Not so fast!  the democratic party still ahs to say yes to Hilary...I hope they find a way to say no.,,11,"Windham, New York",False,38827102,1426171077
1429,"This article dismisses Andrew Cuomo out of hand, but don't overlook him. If not 2016, then 2020. He will want to accomplish the feat his father shied away from. ",,1,NY metro area,False,38456356,1426171876
1430,"Age matters.  Hillary and all her elders are too old, in strength of body and flexibility of mind, to carry the weight of the presidency — with one exception: Jerry Brown.  Yes his body is ancient, but in California he has displayed youthful vigor of mind and a marathoner's stamina.  He is comfortable in his own skin, and is doing an astonishing job wrestling this gargantuan state into shape.  Don't dismiss him so easily.",,20,SF CA,False,23482679,1426172261
1431,"Good morning America, The hatred fir Hillary Clinton is so strong I can smell it. i think she would make great president and either Cory Booker or Julian Castro as her running mate. But AMERICA doesn't have the courage to change the tide. It wants to maintain the old boy network regardless of the fact that it hasn't worked. Well it worked for a few and they wish to maintain the power and authority. Their true colors have shown during the past seven years. This too is AMERICA. The ugly sad truth of our country tis of thee.",,2,New York City,False,68547880,1426172493
1432,"So we should just forget and look the other way when an elected official with tons of legal and administrative experience deliberately thwarts records keeping efforts? Why should she be trusted if she deliberately destroyed personal e-mails she KNEW would be questioned.<br/><br/>Integrity is a huge part of ones role as President. Why should she be held to a lesser standard than me, a lowly insurance fraud investigator. She knows what the ""appearance of impropriety"" means and yet still chose to use her personal e-mail. She KNEW that would mean that all was discoverable and she would have to release ALL her personal e-mails. Anyone who works in any aspect of the legal industry who has an IQ above a potted plant knows this. <br/><br/>I am closer to a Dem than a Rep but even I can't condone a potential candidate who cannot be relied upon (trusted) to follow a very simple code of conduct. If she cannot even do this how does she expect to be supported in her bid for the presidency? Why create such a legal furor and morass for yourself???????",,22,"Acton, CA",False,71571900,1426172920
1433,"If I can find someone who supports all of the Bill of<br/>Rights, remembers we are a constitutional republic,<br/>has actually accomplished something both in and out<br/>of the political bubble, shows evidence of having some sort<br/>of moral compass, is halfway articulate and not owned<br/>outright by corporate handlers I'm not going to quibble<br/>too much about ideology.<br/><br/>I bet Jim Webb could at least give an intelligible answer<br/>if asked what his accomplishments were as Secretary of<br/>the Navy - unlike Clinton who simply babbled when asked<br/>about her accomplishments as Secretary of State.<br/><br/>Webb not only has the most impressive resume of either<br/>party's candidates he is the most likely of the Dems to<br/>be able to draw independent and Republican votes. <br/><br/>And you have to love the fact that AIPAC can't stand him -<br/>are there any other candidates who you could say with any<br/>degree of confidence would put American interests ahead of<br/>Israel's if they perceived them to be in conflict? <br/><br/><a href=""http://blogs.timesofisrael.com/jim-webb-for-us-president-good-or-bad-for-the-jews/"" title=""http://blogs.timesofisrael.com/jim-webb-for-us-president-good-or-bad-for-the-jews/"" target=""_blank"">http://blogs.timesofisrael.com/jim-webb-for-us-president-good-or-bad-for...</a><br/><br/><a href=""http://jpupdates.com/2014/11/21/2016-webbs-israel-record-already-called-question/"" title=""http://jpupdates.com/2014/11/21/2016-webbs-israel-record-already-called-question/"" target=""_blank"">http://jpupdates.com/2014/11/21/2016-webbs-israel-record-already-called-...</a>",,2,"Hamamatsu, Japan",False,59802075,1424265769
1434,"I can't help but feel that much of Ms. Clinton's support comes from those who see her as the last chance for a woman President. I would love to have a woman President but not one that wants it that bad or feels that it is her 'turn"". Can anyone truly say that Ms. Clinton would now be a serious candidate if she had not been married to Bill Clinton? Perhaps if she had parlayed her carpetbagger tour as a New York Senator into a long career there she may have earned a shot.<br/>We still have the unanswered ""what about Bill"" question. Does anyone truly believe that Bill Clinton will not be behind the scene pulling levers? It may not be inherited but it is still a dynasty. Can't we do better? Is the fact that Ms. Clinton has mastered our disgusting money driven political process enough to qualify her? Does anyone else have a problem with the connections between her candidacy and the Clinton Global Initiative? Do we need more Wall Street and less trade restriction?",,7,mi,False,34756900,1424259306
1435,"The only legitimate Democratic candidates are Hillary, Kerry, and Biden. Under certain scenarios, any one of those three could be the nominee.<br/><br/>Still pulling for Huckabee on the Republican side. ",,0,ny,False,57179778,1424249254
1436,It would be great if warren were to be up against Cruz.<br/><br/>Then we would have a real choice.<br/><br/>If it were not for the fact that Cruz is even more frightening then Palin was.,,5,"Bandon, Oregon",False,59709995,1424230324
1437,"If Barak &amp; Hillary are liberal, I'm Tiny Tim.",,18,NYC,False,69665001,1424237114
1438,"I am a lifelong Dem voter but Hillary is an unprincipled chameleon and the thought of her summoning the divine spirits of Eleanor Roosevelt potentially in the White House is scary to contemplate-not to mention her penchant to appear ""tough"" &amp; hawkish. C'mon Elizabeth Warren, give us someone else to vote for! ",,13,Harrington Park NJ,False,67360218,1424230866
1439,"And, the point is? The voters in the early Democratic primaries who will pick the nominee won't be voting based on this analysis. That aside, it's feeling like the ""liberal"" and ""conservative"" labels aren't working at all anymore. And/or maybe the scale used in this analysis is way off. Clinton liberal? Hardly.",,9,maryland,False,66915803,1424262338
1440,"America should be ashamed of itself , for allowing dynasties,<br/>We don't need a 70 year old Hillary Clinton in the oval office,<br/>We don't need another Bush in the Whitehouse we don't need George W.'s younger brother to take his place,<br/>if Americans are so foolish, as to allow the close knit families of Bush's and Clinton's, back into the Oval Office that would mean,<br/>4 years of George Senior + 8 years of Bill + 8 years of George W. +<br/>8 Years of Hillary (she'd be 90) + 8 years of Jeb Bush follow up =<br/>=  36 years of Bush and Clinton Policies.<br/>36 years of the same failed ideas for America.<br/>shame on you America for even considering it.",,10,U.S.,False,71340919,1424270299
1441,"The sad fact is that America is further from ""liberal"" than from conservative.<br/><br/>The Dems  voters have more choices of potential candidates but only if they are considering candidates with positions Right of Hilary. Warren would have little chance of winning a national election because of her ""radical"" efforts to support the middle class against the Big Banks. So American to bite the hand that tries to help you.<br/><br/>The republicans, full of Extremists, will push slightly to the left with Bush, which leaves them a little short of fascistic, but far enough to the Right to keep any social movement at bay. <br/><br/>Clinton would be more palatable than Bush with her slight bend to the left, but she's still big on war and would continue our current prospects ad infinitum.<br/><br/>Not an especially hopeful election to look forward to.",,9,"Brewster,NY",False,70882517,1424262775
1442,"Some of your readers need a dose of reality.  America is not a liberal country. It's split roughly in a third liberal, a third conservative and a third independent.  A ""pure"" liberal has about as many chances to win as a pure conservative.  And probably less, since the wealthiest are supporting more and more the Republican Party. Add to that the conservative media and you will have a better understanding of what we are against (call me paranoid, but I think many of ""anybody but Hillary"" are part of them too). And judging by the comments posted here, they are winning.<br/>Mrs. Clinton is our best hope to keep the Presidency.  And I think the better we learn about her the more we'll find she is not as flawed as the media portraits her. But she'll need our support nonetheless.",,7,Las Vegas,False,62941471,1424236638
1443,"Hillary is the Richard Nixon of the democratic party.  She has no real core beliefs,  is ethically challenged and even has used Nixon's dirty tricks alumni for 2008 opposition research on then senator Obama.  Hillary is a perfect candidate for the wall street crowd.",,18,Los Angeles,False,70302892,1424229501
1444,"Ranking potential democratic presidential contenders on an arbitrary scale of relative Liberalism or Progressive is not important.  The crucial issue to be decided is whether a government of the people, by the people and for the people going to disappear entirely.  <br/><br/>Will the people of the Republic say to all candidates, Democrat or Republican, liberal or conservative, hereditary or marital ""heir apparent""; you cannot be the servants of two masters.  The people will effectively repeal or overturn Citizens United by telling economic and political elites alike they will have to choose the thitry pieces of silver from the few or the votes of the many because they can no longer have both. ",,3,USA,False,31962443,1424228199
1445,"Some shaky phrasing in the last paragraph, there. ""Mr. Obama is the most liberal Democrat elected to the presidency in the period Crowdpac has analyzed, which began in 1980."" Sure makes it sound like Obama was shockingly liberal, as opposed to phrasing it as ""Obama was more liberal than Bill Clinton, the o only other Democrat elected to the presidency during this period.""",,24,"Minneapolis, MN",False,23637393,1424225903
1446,"FDR ""welcomed"" the wrath of the bankers.  Hillary Clinton, like Obama, like Bill Clinton, and like most of today's Democratic leadership ushered in by the Third Way, has a record of deference to and dependency on Wall Street and the financial sector.  As Democratic Illinois Senator Dick Durbin said in 2009 of Washington, the banks ""own the place.""<br/><br/>Obama positioned consummate Wall Street insiders to lead his financial policy after the Great Recession. His Justice Department, in concert with the SEC, failed to effectively prosecute or regulate the too-big-to-fail firms and their directors who caused it.<br/><br/>President Clinton signed into law the Gramm–Leach–Bliley Act repealing the Glass Steagall Act of 1932, which separated banks from investment firms. He signed NAFTA into law, creating a free trade zone in the Americas whose benefits largely accrue to Wall Street, at the cost of good-paying jobs for hundreds of thousands of Americans .  Now Obama and much of the Democratic leadership want to do the same thing, but on a much larger scale, with the privately-negotiated Trans-Pacific Partnership.<br/><br/>Elizabeth Warren has a demonstrated willingness to do real battle with Wall Street.  She is much more like FDR than any of her Democratic contemporaries.  Crowdpac's relative ideological scores of 6.4 and 8.2 for Clinton and Warren tell us nothing at all about these two politicians' vastly differing positions on the most important economic policy matters of our time.",,33,"Ann Arbor, MI",False,58639086,1424212488
1447,I hope Hillary embraces the populism of Elizabeth W.  It is time for the table to turn toward the 99%.,,20,USA,False,66367317,1424221262
1448,The criteria are laid out in a link to Crowdpac but perhaps there are politically significant metrics  other than the one dimensional left right scale that should be considered here.,,2,"Aliquippa, PA",False,66794455,1424219599
1449,It's a sad reflection on the Democratic Party when a candidate who's as avidly pro-Wall Street as Hillary is among the most liberal... do we stand for anything anymore or are we really bought and sold by corporations?,,26,Seattle,False,66310750,1424216773
1450,"In case you missed it, this is mostly nonsense based on nonsense. Obama was not to the left of Hillary last time and its not clear that any of the alternatives listed are real candidates. AFAIK Bernie Sanders isn't even a Democrat. Very little of the real money in politics is ideologically driven in any case. <br/><br/>Hillary's danger is not that she will get waylaid by the left or right, but that she will get waylaid by the 21st century. The swift landslide to support gay marriage is just one of many issues that our generation may have lost touch on.   Hillary got on board obviously, but late. She can't afford to do that too many times before young people conclude her time is passed.  Its probably fortunate for her that there are no really strong hispanic democrats out there. Bill Richardson is about it.",,9,"Grand Rapids, Minnesota",False,1694096,1424223238
1451,"I'm looking for coattails, and I still think Hillary will have the largest. I want the senate back, at least. I'm willing to sacrifice a bit of liberality if that's what it takes. <br/><br/>The country will continue to drift democratic, because old people die and young people come of age (you'd likely be surprised at how close Georgia is). We need to buy time - maybe 10 years - get done what we can and look to the future. <br/><br/>Maybe not the most idealistic of positions - just hoping for the best we can do. ",,17,"Decatur, Georgia",False,57520630,1424215943
1452,"Joe Biden was for gay marriage before Pres. Obama,  brought up immigration before Obama, was equal with Hillary on the capture of Osama BinLaden. Also stood up against Wall Street and Women's rights before Warren was even in the Senate. Not to mention a huge advocate for rebuilding Infrastructure and the middle-class and student loans. So how does Pres. Obama not as liberal as Hillary when Obama voted against the Iraqi war?",,4,San Francisco,False,71337299,1424209342
1453,"Why a minus, why not a plus sign to indicate variation from the imaginary middle?",,4,"Orinda, CA",False,65984864,1424205388
1454,"When Crowdpac says that Obama is the most liberal Democrat elected President since 1980, that means only that they rate him as more liberal than Bill Clinton - unless you want to count Al Gore, who may have been ""elected"" in a sense but who didn't take office. ",,15,New Haven CT,False,67988001,1424204519
1455,"The best thing that could happen for the Democrats would be for Clinton to step aside and give Warren a shot at things. Elections are about the future, not the past. Likewise, despite an alarming soft spot among many voters to ""vote the dynasty"" the past demonstrates another Clinton administration would offer little original or particularly useful for American working families.<br/><br/>More ""free trade"" anyone?<br/><br/>Worse, Clinton will still be the big juicy target for rightwing nutbaggery in the general election. They will show up to vote and Clinton's supporters will be, at best, amotivated in general. She'll bring in few new voters, which the Dems desperately need. But since the Dems have been writing off the majority that wants a government responsive to the needs of most working Americans, instead of just talking about it in presidential elections, that will be enough for many of her major contributors.<br/><br/>Warren is wise to sit this out, barring some coming to their senses in Clintonville. Sadly, she's the one who could be sure to beat the Republicans this time around. Clinton could have in 2012, but there was a better choice. The United States badly needs a female president, but Clinton isn't it.",,14,"Urbana, IL",False,67465773,1424206822
1456,This flies in the face of self proclaimed progressives who claim Secretary Clinton is the candidate of the right wing New York Post  ,,6,Fishkill,False,18996151,1424203324
1457,"So superhawk clinton is now a lefty, eh.   Better let her wall street team and backers in on the secret.  This would be laughable were it not a coming disaster. ",,32,Buenos Aires,False,33119300,1424201863
1458,"""It is far better to have Mr. Weiss, who understands Wall Street and is a progressive thinker, in a position to curtail the kind of bad behavior that leads to financial crises than have Ms. Warren and her allies prevent him from serving.""<br/><br/>Please.  <br/><br/>The President is directing his DOJ, SEC, FED banks etc to 'go easy on wall street', Mr. Weiss could not could not have curtailed anything and would have followed the President's directive.  Only the President can demand the rule of law be returned to wall st.  <br/><br/>He broke up the major bankrupt automakers and that industry is coming back.<br/><br/>That's when we'll trust ""the street"" <br/><br/>Email the President online and tell him to return the rule of law to wall street and end 'too big to fail"".<br/><br/>IT'S NOT TO LATE<br/><br/>The statute of limitations for the mortgage frauds is up this year.",,1,middletown,False,55841119,1422636864
1459,Will you next article be on why child molesters should be the parole board hearings for other child molesters?,,1,Brooklyn NY,False,16410987,1422641745
1460,"Mr. Cohan, Mr. Weiss may be a great I-banker, but in your next cowpatty,please identify his specific qualifications for this particular position and the ""reform"" steps he took to prevent rather than facilitate further erosion of the tax base his prospective boss, President Barack Obama, needs to fulfill the promises of his State of the Union address. I look forward to reading it. Thank you. ",,1,New York,False,65200983,1422568905
1461,"The article is an example of how wall street people stick together. So, the whole barrel is rotten.",,5,VA,False,17594760,1422568226
1462,"While I don't know Mr. Weiss's motivation, I can tell you that bankers that go into government come out of it in stronger and richer position.  Until I see other wise, I will assume the same will happen for Mr. Weiss.",,3,Idaho,False,68013830,1422567831
1463,"Warren may have chosen the wrong battle but out here on Main Street,   lingering animosity toward bankers ain't so lingering.  While we see value in regional and community banks, we still hold in contempt the arrogant Citigroups, S&amp;Ps and Wall Street magnates that almost tanked the rest of us 95 per-centers. ",,7,Cincinnati,False,19059760,1422567772
1464," Do you really think that all of us dumb Midwesterners who have lost our jobs, directly as a result  of Mr. Weiss'  useless financial schemes, are going to  take it forever? His brilliant tax inversion of Burger King into Canada made him millions in bonuses. Where did those millions come from? They came from the firing of all the people who were just fired this week at Tim Horton's in the US and Canada. And then you think we are so stupid that we can't follow the money and know how this all works? No doubt you believe that for the good of your bank account thousands of American workers and their families should be displaced or financially ruined by your games that do nothing more than allow a few elite to suck money out of public companies, have thousands of workers lives destroyed, and then dump your stock and walk to the next victim, or ""target"" at which point the stock of the last victim sinks or it is loaded with debt. You people have nothing on the robber barons of the late 1800's. At least those people were involved in making something and hiring workers to do it. You do nothing but shuffle paper, fire workers and  destroy companies; not a one of you has ever started, much less run, a business that makes anything of value to anyone. It's not just 7 years ago, it's the consummate greed that continues to this day.",,5,"Columbus, Ohio",False,2902314,1422567721
1465,"Seriously? Just like the bankers to try and turn it around. Those poor victims. They continue to pull the same stunts and now will be even worse since the taxpayer is on the hook for derivatives, too.<br/>Many of them live like Louis XIV, and haven't clue about the middle class (what's left of it). Actually, they do have a clue, they just don't give a sh..<br/>Make money, yes, we all would like to, but their level of piggishness is incomprehensible. Who the heck is worth hundreds of millions, especially with such poor performance records. Ah, but they can suck, and they still get golden parachutes and other job offers by cronies. It's a cesspool system. Anyway, others have said it better; I just wanted to add my outrage.",,2,12571,False,43152098,1422567521
1466,"Warren wants to cut off America's nose to spite its face,",,1,"Berkeley Heights, NJ",False,37327445,1422567486
1467,First Intelligent thing I have seen on this topic. My hat is off to W.D. Cohan for speaking out. ,,1,connecticut,False,15034631,1422567247
1468,"Fortunately, Wall Street is discriminatory when it comes to blacks,  minorities, the poor - and sussing out any and all situations it can exploit for the benefit of 'shareholders.' Kudos to those for whom life is truly printed on a dollar bill.",,1,Oklahoma,False,47411757,1422567018
1469,"This column speaks volumes about everything that is wrong on Wall Street, and how out of touch the banking community is with America, especially at the upper reaches.  There is not a hint of sober reflection in these comments...nary a sign that maybe, just maybe, something may be rotten on Wall Street.  Instead there is a knee-jerk rejection of any questioning of the status quo.  Every time I want to think that someone on Wall Street may understand how much their hubris has contributed to our problems I see a column like this that basically says, ""Things are fine...no need to worry here folks...and if you do you're a bad person!!""",,1,"Pasadena, CA",False,14039056,1422566774
